Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google selfuct Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
,shooter-four-way-stretch-button-up-shirt-khaki,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-291.jpg?v=1568754271,6,,,,,,,,,,,,,,,,,,,,,
,jimbo-overshirt,Jimbo Double Pocket Overshirt,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>This midweight flannel has all the makings of a fall favorite We gave it double pockets and designed it to be worn buttoned up or completely undone for a casual look</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,woven,"the normal brand, new, 1spring, cf size l, cf size m, cf size s, cf size xl, fall 2018, fall 2019, overshirt, shirts, outerwear, button up shirts",,Title,Default Title,Link,https://thenormalbrand.com/products/jimbo-overshirt,Sizes,XL,,454,,deny,manual,98,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/jimbo.jpg?v=1568919442,1,,FALSE,,,,,,,,,,,,,,,,,,,
,jimbo-overshirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall18_Day2_-693.jpg?v=1568919442,2,,,,,,,,,,,,,,,,,,,,,
,jimbo-overshirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall18_Day2_-705.jpg?v=1568919442,3,,,,,,,,,,,,,,,,,,,,,
,jimbo-overshirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-1793.jpg?v=1568919442,4,,,,,,,,,,,,,,,,,,,,,
,jimbo-overshirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-1798.jpg?v=1568919442,5,,,,,,,,,,,,,,,,,,,,,
,jimbo-overshirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/Jimbo3.jpg?v=1568919442,6,,,,,,,,,,,,,,,,,,,,,
,jimbo-overshirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall18_Day2_-43.jpg?v=1568919442,7,,,,,,,,,,,,,,,,,,,,,
,jimbo-overshirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall18_Day2_-701.jpg?v=1568919442,8,,,,,,,,,,,,,,,,,,,,,
,jimbo-overshirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall18_Day2_-691.jpg?v=1568919442,9,,,,,,,,,,,,,,,,,,,,,
,puremeso-joggers-stone,Puremeso Joggers - Stone,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>td border 1px solid ccc br mso data placement same cell td border 1px solid ccc br mso data placement same cell You asked for them so you got them These are the comfiest joggers you ll ever wear td border 1px solid ccc br mso data placement same cell</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,joggers,"the normal brand, new, cf size l, cf size m, cf size s, cf size xl, cf size xxl, fall 2018, fall 2019, jogger, joggers, pant, puremeso, puremeso, pants",,Title,Default Title,Link,https://thenormalbrand.com/products/puremeso-joggers?variant=13008262529091,Sizes,"S,M,L,XL,XXL",,454,,deny,manual,75,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-553.jpg?v=1568666047,1,,FALSE,,,,,,,,,,,,,,,,,,,
,puremeso-joggers-stone,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-557.jpg?v=1568666047,2,,,,,,,,,,,,,,,,,,,,,
,puremeso-joggers-stone,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-569.jpg?v=1568666047,3,,,,,,,,,,,,,,,,,,,,,
,puremeso-joggers-stone,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall18_Day2_-398.jpg?v=1568666047,4,,,,,,,,,,,,,,,,,,,,,
,puremeso-joggers-navy,Puremeso Joggers - Navy,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>td border 1px solid ccc br mso data placement same cell td border 1px solid ccc br mso data placement same cell You asked for them so you got them These are the comfiest joggers you ll ever wear td border 1px solid ccc br mso data placement same cell</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,joggers,"the normal brand, new, cf size l, cf size m, cf size s, cf size xl, cf size xxl, fall 2018, fall 2019, jogger, joggers, pant, puremeso, puremeso, pants",,Title,Default Title,Link,https://thenormalbrand.com/products/puremeso-joggers?variant=13008262692931,Sizes,"S,M,L,XL,XXL",,454,,deny,manual,75,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-604.jpg?v=1568666047,1,,FALSE,,,,,,,,,,,,,,,,,,,
,puremeso-joggers-navy,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall18_Day2_-372_1.jpg?v=1568666047,2,,,,,,,,,,,,,,,,,,,,,
,puremeso-joggers-navy,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-603.jpg?v=1568666047,3,,,,,,,,,,,,,,,,,,,,,
,puremeso-joggers-navy,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-608.jpg?v=1568666047,4,,,,,,,,,,,,,,,,,,,,,
,puremeso-joggers-charcoal,Puremeso Joggers - Charcoal,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>td border 1px solid ccc br mso data placement same cell td border 1px solid ccc br mso data placement same cell You asked for them so you got them These are the comfiest joggers you ll ever wear td border 1px solid ccc br mso data placement same cell</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,joggers,"the normal brand, new, cf size l, cf size m, cf size s, cf size xl, cf size xxl, fall 2018, fall 2019, jogger, joggers, pant, puremeso, puremeso, pants",,Title,Default Title,Link,https://thenormalbrand.com/products/puremeso-joggers?variant=13008262365251,Sizes,"S,M,L,XL,XXL",,454,,deny,manual,75,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-589_1.jpg?v=1568666047,1,,FALSE,,,,,,,,,,,,,,,,,,,
,puremeso-joggers-charcoal,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19_Web-1460.png?v=1568666047,2,,,,,,,,,,,,,,,,,,,,,
,puremeso-joggers-charcoal,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19_Web-1459.png?v=1568666047,3,,,,,,,,,,,,,,,,,,,,,
,puremeso-joggers-charcoal,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19_Web-1462.png?v=1568666047,4,,,,,,,,,,,,,,,,,,,,,
,puremeso-joggers-charcoal,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19_Web-1464.png?v=1568666047,5,,,,,,,,,,,,,,,,,,,,,
,puremeso-joggers-charcoal,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall18_Day2_-369.jpg?v=1568666047,6,,,,,,,,,,,,,,,,,,,,,
,puremeso-joggers-charcoal,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall18_Day2_-370_1.jpg?v=1568666047,7,,,,,,,,,,,,,,,,,,,,,
,puremeso-joggers-mineral-blue,Puremeso Joggers - Mineral Blue,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>td border 1px solid ccc br mso data placement same cell td border 1px solid ccc br mso data placement same cell You asked for them so you got them These are the comfiest joggers you ll ever wear td border 1px solid ccc br mso data placement same cell</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,joggers,"the normal brand, new, cf size l, cf size m, cf size s, cf size xl, cf size xxl, fall 2018, fall 2019, jogger, joggers, pant, puremeso, puremeso, pants",,Title,Default Title,Link,https://thenormalbrand.com/products/puremeso-joggers?variant=29540189732929,Sizes,"S,M,L,XL,XXL",,454,,deny,manual,75,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-745.jpg?v=1568666047,1,,FALSE,,,,,,,,,,,,,,,,,,,
,puremeso-joggers-mineral-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19_Web-1449.png?v=1568666047,2,,,,,,,,,,,,,,,,,,,,,
,puremeso-joggers-mineral-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19_Web-1451.png?v=1568666047,3,,,,,,,,,,,,,,,,,,,,,
,puremeso-joggers-mineral-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19_Web-1452.png?v=1568666047,4,,,,,,,,,,,,,,,,,,,,,
,puremeso-joggers-mineral-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-751.jpg?v=1568666047,5,,,,,,,,,,,,,,,,,,,,,
,puremeso-joggers-mineral-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-748.jpg?v=1568666047,6,,,,,,,,,,,,,,,,,,,,,
,seffa-flannel-button-up-shirt,Seffa Flannel Button Up Shirt,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>This intricate plaid has a very cool look and an even softer feel We brushed and washed the garment to make this as soft as a flannel can get This should be a go to midweight flannel in your closet td border 1px solid ccc br mso data placement same cell</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,woven,"the normal brand, new, cf size l, cf size m, cf size s, cf size xl, cf size xxl, fall 2018, fall 2019, shirts, button up shirts",,Title,Default Title,Link,https://thenormalbrand.com/products/seffa-flannel-button-up-shirt,Sizes,"M,L,XL,XXL",,295,,deny,manual,88,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/seffa.jpg?v=1567614698,1,,FALSE,,,,,,,,,,,,,,,,,,,
,seffa-flannel-button-up-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/image.jpg?v=1567614698,2,,,,,,,,,,,,,,,,,,,,,
,seffa-flannel-button-up-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall18_Day1_-756.jpg?v=1567614698,3,,,,,,,,,,,,,,,,,,,,,
,seffa-flannel-button-up-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall18_Day2_-777.jpg?v=1567614698,4,,,,,,,,,,,,,,,,,,,,,
,retro-puremeso-hoodie,Retro Puremeso Hoodie,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>td border 1px solid ccc br mso data placement same cell We took our best selling style and updated the sleeves for a retro look Perfect for all days casual</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hoodie,"the normal brand, new, cf size l, cf size m, cf size s, cf size xl, cf size xxl, fall 2019, hoodie, puremeso, outerwear, puremeso, sweaters pullovers",,Title,Default Title,Link,https://thenormalbrand.com/products/retro-puremeso-hoodie,Sizes,"S,M,L,XL,XXL",,454,,deny,manual,88,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/retrohoodie.jpg?v=1572461241,1,,FALSE,,,,,,,,,,,,,,,,,,,
,retro-puremeso-hoodie,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-2142.jpg?v=1572461241,2,,,,,,,,,,,,,,,,,,,,,
,retro-puremeso-hoodie,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-2135.jpg?v=1570201691,3,,,,,,,,,,,,,,,,,,,,,
,retro-puremeso-hoodie,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-473.jpg?v=1570201691,4,,,,,,,,,,,,,,,,,,,,,
,retro-puremeso-hoodie,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-488.jpg?v=1570201691,5,,,,,,,,,,,,,,,,,,,,,
,retro-puremeso-hoodie,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-489.jpg?v=1570201691,6,,,,,,,,,,,,,,,,,,,,,
,retro-puremeso-hoodie,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/1_d20bb914-218c-4a02-bccc-552242b80a8f.jpg?v=1570201691,7,,,,,,,,,,,,,,,,,,,,,
,retro-puremeso-hoodie,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-152.jpg?v=1570201691,8,,,,,,,,,,,,,,,,,,,,,
,retro-puremeso-hoodie,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/3_9bbe5c2b-df58-4102-a29e-1650b24950f3.jpg?v=1570201691,9,,,,,,,,,,,,,,,,,,,,,
,retro-puremeso-hoodie,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-1519.jpg?v=1570201691,10,,,,,,,,,,,,,,,,,,,,,
,retro-puremeso-hoodie,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-155.jpg?v=1570201691,11,,,,,,,,,,,,,,,,,,,,,
,retro-puremeso-hoodie,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/4_32ce5833-a089-4312-8c62-4e033f7a628a.jpg?v=1570201691,12,,,,,,,,,,,,,,,,,,,,,
,conrad-plaid-button-up-shirt-navy-orange,Conrad Plaid Button Up Shirt,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Lightweight brushed and crazy soft We liked it so much we ve brought this back three falls in a row Oh and it s named after our brother Conrad He would be mad if we didn t mention that</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,woven,"the normal brand, new, 1spring, cf size l, cf size m, cf size s, cf size xl, cf size xxl, fall 2018, fall 2019, shirts, button up shirts",,Title,Default Title,Link,https://thenormalbrand.com/products/conrad-plaid-button-up-shirt-navy-orange,Sizes,"S,M,L,XL,XXL",,227,,deny,manual,88,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/CONRAD.jpg?v=1573675056,1,,FALSE,,,,,,,,,,,,,,,,,,,
,conrad-plaid-button-up-shirt-navy-orange,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-159.jpg?v=1573675056,2,,,,,,,,,,,,,,,,,,,,,
,conrad-plaid-button-up-shirt-navy-orange,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-1053.jpg?v=1573675056,3,,,,,,,,,,,,,,,,,,,,,
,conrad-plaid-button-up-shirt-navy-orange,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Holiday20_Stlouis_Web-4.png?v=1573675056,4,,,,,,,,,,,,,,,,,,,,,
,conrad-plaid-button-up-shirt-navy-orange,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Holiday20_Stlouis_Web-2.png?v=1573675056,5,,,,,,,,,,,,,,,,,,,,,
,conrad-plaid-button-up-shirt-navy-orange,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-1050.jpg?v=1573675056,6,,,,,,,,,,,,,,,,,,,,,
,conrad-plaid-button-up-shirt-navy-orange,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-172.jpg?v=1573675056,7,,,,,,,,,,,,,,,,,,,,,
,conrad-plaid-button-up-shirt-navy-orange,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-168.jpg?v=1573675056,8,,,,,,,,,,,,,,,,,,,,,
,conrad-plaid-button-up-shirt-navy-orange,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-1045.jpg?v=1573675056,9,,,,,,,,,,,,,,,,,,,,,
,conrad-plaid-button-up-shirt-navy-orange,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-165.jpg?v=1573675056,10,,,,,,,,,,,,,,,,,,,,,
,conrad-plaid-button-up-shirt-navy-orange,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-167.jpg?v=1573675056,11,,,,,,,,,,,,,,,,,,,,,
,circle-patch-performance-cap-mineral-blue,Circle Patch Performance Cap - Mineral Blue,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our mid profile caps have a form fitting crown and curved brim but still hold their shape There s a built in athletic sweat band for comfort and to absorb any sweat Way cool</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, 1spring, fall 2018, fall 2019, hat, performance, trucker cap, hats",,Title,Default Title,Link,https://thenormalbrand.com/products/circle-patch-performance-cap?variant=28547502604353,Sizes,OS,,91,,deny,manual,30,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring20_LAStudio_Web-2116.png?v=1581700341,1,,FALSE,,,,,,,,,,,,,,,,,,,
,circle-patch-performance-cap-mineral-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring20_LAStudio_Web-2117.png?v=1581700341,2,,,,,,,,,,,,,,,,,,,,,
,circle-patch-performance-cap-mineral-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-2097.jpg?v=1581700341,3,,,,,,,,,,,,,,,,,,,,,
